agency_cd,site_no,datetime,tz_cd,229225_00065,229225_00065_cd,241826_00065,241826_00065_cd
USGS,11467270,2023-05-13 00:45,PDT,3.74,P,0.87,P
USGS,11467270,2023-05-13 01:00,PDT,3.71,P,0.84,P
USGS,11467270,2023-05-13 01:15,PDT,3.71,P,0.84,P
USGS,11467270,2023-05-13 01:30,PDT,3.73,P,0.86,P
USGS,11467270,2023-05-13 01:45,PDT,3.76,P,0.89,P
USGS,11467270,2023-05-13 02:00,PDT,3.80,P,0.93,P
USGS,11467270,2023-05-13 02:15,PDT,3.85,P,0.98,P
USGS,11467270,2023-05-13 02:30,PDT,3.90,P,1.03,P
USGS,11467270,2023-05-13 02:45,PDT,4.02,P,1.15,P
USGS,11467270,2023-05-13 03:00,PDT,4.14,P,1.27,P
USGS,11467270,2023-05-13 03:15,PDT,4.28,P,1.41,P
USGS,11467270,2023-05-13 03:30,PDT,4.38,P,1.51,P
USGS,11467270,2023-05-13 03:45,PDT,4.51,P,1.64,P
USGS,11467270,2023-05-13 04:00,PDT,4.67,P,1.80,P
USGS,11467270,2023-05-13 04:15,PDT,4.77,P,1.90,P
USGS,11467270,2023-05-13 04:30,PDT,4.87,P,2.00,P
USGS,11467270,2023-05-13 04:45,PDT,4.98,P,2.11,P
USGS,11467270,2023-05-13 05:00,PDT,5.09,P,2.22,P
USGS,11467270,2023-05-13 05:15,PDT,5.19,P,2.32,P
USGS,11467270,2023-05-13 05:30,PDT,5.34,P,2.47,P
USGS,11467270,2023-05-13 05:45,PDT,5.41,P,2.54,P
USGS,11467270,2023-05-13 06:00,PDT,5.43,P,2.56,P
USGS,11467270,2023-05-13 06:15,PDT,5.47,P,2.60,P
USGS,11467270,2023-05-13 06:30,PDT,5.49,P,2.62,P
USGS,11467270,2023-05-13 06:45,PDT,5.45,P,2.58,P
USGS,11467270,2023-05-13 07:00,PDT,5.46,P,2.59,P
USGS,11467270,2023-05-13 07:15,PDT,5.37,P,2.50,P
USGS,11467270,2023-05-13 07:30,PDT,5.32,P,2.45,P
USGS,11467270,2023-05-13 07:45,PDT,5.28,P,2.41,P
USGS,11467270,2023-05-13 08:00,PDT,5.18,P,2.31,P
USGS,11467270,2023-05-13 08:15,PDT,5.10,P,2.23,P
USGS,11467270,2023-05-13 08:30,PDT,5.01,P,2.14,P
USGS,11467270,2023-05-13 08:45,PDT,4.92,P,2.05,P
USGS,11467270,2023-05-13 09:00,PDT,4.81,P,1.94,P
USGS,11467270,2023-05-13 09:15,PDT,4.71,P,1.84,P
USGS,11467270,2023-05-13 09:30,PDT,4.60,P,1.73,P
USGS,11467270,2023-05-13 09:45,PDT,4.50,P,1.63,P
USGS,11467270,2023-05-13 10:00,PDT,4.38,P,1.51,P
USGS,11467270,2023-05-13 10:15,PDT,4.28,P,1.41,P
USGS,11467270,2023-05-13 10:30,PDT,4.17,P,1.30,P
USGS,11467270,2023-05-13 10:45,PDT,4.05,P,1.18,P
USGS,11467270,2023-05-13 11:00,PDT,3.94,P,1.07,P
USGS,11467270,2023-05-13 11:15,PDT,3.82,P,0.95,P
USGS,11467270,2023-05-13 11:30,PDT,3.71,P,0.84,P
USGS,11467270,2023-05-13 11:45,PDT,3.59,P,0.72,P
USGS,11467270,2023-05-13 12:00,PDT,3.48,P,0.61,P
USGS,11467270,2023-05-13 12:15,PDT,3.37,P,0.50,P
USGS,11467270,2023-05-13 12:30,PDT,3.26,P,0.39,P
USGS,11467270,2023-05-13 12:45,PDT,3.15,P,0.28,P
USGS,11467270,2023-05-13 13:00,PDT,3.05,P,0.18,P
USGS,11467270,2023-05-13 13:15,PDT,2.95,P,0.08,P
USGS,11467270,2023-05-13 13:30,PDT,2.85,P,-0.02,P
USGS,11467270,2023-05-13 13:45,PDT,2.76,P,-0.11,P
USGS,11467270,2023-05-13 14:00,PDT,2.69,P,-0.18,P
USGS,11467270,2023-05-13 14:15,PDT,2.60,P,-0.27,P
USGS,11467270,2023-05-13 14:30,PDT,2.53,P,-0.34,P
USGS,11467270,2023-05-13 14:45,PDT,2.50,P,-0.37,P
USGS,11467270,2023-05-13 15:00,PDT,2.45,P,-0.42,P
USGS,11467270,2023-05-13 15:15,PDT,2.46,P,-0.41,P
USGS,11467270,2023-05-13 15:30,PDT,2.48,P,-0.39,P
USGS,11467270,2023-05-13 15:45,PDT,2.55,P,-0.32,P
USGS,11467270,2023-05-13 16:00,PDT,2.70,P,-0.17,P
USGS,11467270,2023-05-13 16:15,PDT,2.86,P,-0.01,P
USGS,11467270,2023-05-13 16:30,PDT,3.06,P,0.19,P
USGS,11467270,2023-05-13 16:45,PDT,3.23,P,0.36,P
USGS,11467270,2023-05-13 17:00,PDT,3.43,P,0.56,P
USGS,11467270,2023-05-13 17:15,PDT,3.60,P,0.73,P
USGS,11467270,2023-05-13 17:30,PDT,3.84,P,0.97,P
USGS,11467270,2023-05-13 17:45,PDT,4.03,P,1.16,P
USGS,11467270,2023-05-13 18:00,PDT,4.23,P,1.36,P
USGS,11467270,2023-05-13 18:15,PDT,4.45,P,1.58,P
USGS,11467270,2023-05-13 18:30,PDT,4.61,P,1.74,P
USGS,11467270,2023-05-13 18:45,PDT,4.81,P,1.94,P
USGS,11467270,2023-05-13 19:00,PDT,4.99,P,2.12,P
USGS,11467270,2023-05-13 19:15,PDT,5.14,P,2.27,P
USGS,11467270,2023-05-13 19:30,PDT,5.32,P,2.45,P
USGS,11467270,2023-05-13 19:45,PDT,5.48,P,2.61,P
USGS,11467270,2023-05-13 20:00,PDT,5.55,P,2.68,P
USGS,11467270,2023-05-13 20:15,PDT,5.62,P,2.75,P
USGS,11467270,2023-05-13 20:30,PDT,5.70,P,2.83,P
USGS,11467270,2023-05-13 20:45,PDT,5.72,P,2.85,P
USGS,11467270,2023-05-13 21:00,PDT,5.62,P,2.75,P
USGS,11467270,2023-05-13 21:15,PDT,5.62,P,2.75,P
USGS,11467270,2023-05-13 21:30,PDT,5.59,P,2.72,P
USGS,11467270,2023-05-13 21:45,PDT,5.46,P,2.59,P
USGS,11467270,2023-05-13 22:00,PDT,5.39,P,2.52,P
USGS,11467270,2023-05-13 22:15,PDT,5.28,P,2.41,P
USGS,11467270,2023-05-13 22:30,PDT,5.22,P,2.35,P
USGS,11467270,2023-05-13 22:45,PDT,5.10,P,2.23,P
USGS,11467270,2023-05-13 23:00,PDT,5.02,P,2.15,P
USGS,11467270,2023-05-13 23:15,PDT,4.89,P,2.02,P
USGS,11467270,2023-05-13 23:30,PDT,4.80,P,1.93,P
USGS,11467270,2023-05-13 23:45,PDT,4.70,P,1.83,P
USGS,11467270,2023-05-14 00:00,PDT,4.62,P,1.75,P
USGS,11467270,2023-05-14 00:15,PDT,4.50,P,1.63,P
USGS,11467270,2023-05-14 00:30,PDT,4.43,P,1.56,P
USGS,11467270,2023-05-14 00:45,PDT,4.34,P,1.47,P
USGS,11467270,2023-05-14 01:00,PDT,4.27,P,1.40,P
USGS,11467270,2023-05-14 01:15,PDT,4.18,P,1.31,P
USGS,11467270,2023-05-14 01:30,PDT,4.13,P,1.26,P
USGS,11467270,2023-05-14 01:45,PDT,4.05,P,1.18,P
USGS,11467270,2023-05-14 02:00,PDT,4.01,P,1.14,P
USGS,11467270,2023-05-14 02:15,PDT,3.97,P,1.10,P
USGS,11467270,2023-05-14 02:30,PDT,3.94,P,1.07,P
USGS,11467270,2023-05-14 02:45,PDT,3.92,P,1.05,P
USGS,11467270,2023-05-14 03:00,PDT,3.90,P,1.03,P
USGS,11467270,2023-05-14 03:15,PDT,3.93,P,1.06,P
USGS,11467270,2023-05-14 03:30,PDT,3.94,P,1.07,P
USGS,11467270,2023-05-14 03:45,PDT,4.02,P,1.15,P
USGS,11467270,2023-05-14 04:00,PDT,4.07,P,1.20,P
USGS,11467270,2023-05-14 04:15,PDT,4.18,P,1.31,P
USGS,11467270,2023-05-14 04:30,PDT,4.28,P,1.41,P
USGS,11467270,2023-05-14 04:45,PDT,4.39,P,1.52,P
USGS,11467270,2023-05-14 05:00,PDT,4.47,P,1.60,P
USGS,11467270,2023-05-14 05:15,PDT,4.62,P,1.75,P
USGS,11467270,2023-05-14 05:30,PDT,4.76,P,1.89,P
USGS,11467270,2023-05-14 05:45,PDT,4.87,P,2.00,P
USGS,11467270,2023-05-14 06:00,PDT,5.00,P,2.13,P
USGS,11467270,2023-05-14 06:15,PDT,5.13,P,2.26,P
USGS,11467270,2023-05-14 06:30,PDT,5.25,P,2.38,P
USGS,11467270,2023-05-14 06:45,PDT,5.37,P,2.50,P
USGS,11467270,2023-05-14 07:00,PDT,5.48,P,2.61,P
USGS,11467270,2023-05-14 07:15,PDT,5.55,P,2.68,P
USGS,11467270,2023-05-14 07:30,PDT,5.61,P,2.74,P
USGS,11467270,2023-05-14 07:45,PDT,5.69,P,2.82,P
USGS,11467270,2023-05-14 08:00,PDT,5.65,P,2.78,P
USGS,11467270,2023-05-14 08:15,PDT,5.64,P,2.77,P
USGS,11467270,2023-05-14 08:30,PDT,5.68,P,2.81,P
USGS,11467270,2023-05-14 08:45,PDT,5.61,P,2.74,P
USGS,11467270,2023-05-14 09:00,PDT,5.57,P,2.70,P
USGS,11467270,2023-05-14 09:15,PDT,5.50,P,2.63,P
USGS,11467270,2023-05-14 09:30,PDT,5.41,P,2.54,P
USGS,11467270,2023-05-14 09:45,PDT,5.38,P,2.51,P
USGS,11467270,2023-05-14 10:00,PDT,5.31,P,2.44,P
USGS,11467270,2023-05-14 10:15,PDT,5.24,P,2.37,P
USGS,11467270,2023-05-14 10:30,PDT,5.16,P,2.29,P
USGS,11467270,2023-05-14 10:45,PDT,5.08,P,2.21,P
USGS,11467270,2023-05-14 11:00,PDT,5.01,P,2.14,P
USGS,11467270,2023-05-14 11:15,PDT,4.94,P,2.07,P
USGS,11467270,2023-05-14 11:30,PDT,4.86,P,1.99,P
USGS,11467270,2023-05-14 11:45,PDT,4.78,P,1.91,P
USGS,11467270,2023-05-14 12:00,PDT,4.70,P,1.83,P
USGS,11467270,2023-05-14 12:15,PDT,4.62,P,1.75,P
USGS,11467270,2023-05-14 12:30,PDT,4.54,P,1.67,P
USGS,11467270,2023-05-14 12:45,PDT,4.46,P,1.59,P
USGS,11467270,2023-05-14 13:00,PDT,4.37,P,1.50,P
USGS,11467270,2023-05-14 13:15,PDT,4.28,P,1.41,P
USGS,11467270,2023-05-14 13:30,PDT,4.19,P,1.32,P
USGS,11467270,2023-05-14 13:45,PDT,4.10,P,1.23,P
USGS,11467270,2023-05-14 14:00,PDT,4.01,P,1.14,P
USGS,11467270,2023-05-14 14:15,PDT,3.93,P,1.06,P
USGS,11467270,2023-05-14 14:30,PDT,3.84,P,0.97,P
USGS,11467270,2023-05-14 14:45,PDT,3.76,P,0.89,P
USGS,11467270,2023-05-14 15:00,PDT,3.69,P,0.82,P
USGS,11467270,2023-05-14 15:15,PDT,3.61,P,0.74,P
USGS,11467270,2023-05-14 15:30,PDT,3.55,P,0.68,P
USGS,11467270,2023-05-14 15:45,PDT,3.49,P,0.62,P
USGS,11467270,2023-05-14 16:00,PDT,3.45,P,0.58,P
USGS,11467270,2023-05-14 16:15,PDT,3.41,P,0.54,P
USGS,11467270,2023-05-14 16:30,PDT,3.41,P,0.54,P
USGS,11467270,2023-05-14 16:45,PDT,3.44,P,0.57,P
USGS,11467270,2023-05-14 17:00,PDT,3.51,P,0.64,P
USGS,11467270,2023-05-14 17:15,PDT,3.62,P,0.75,P
USGS,11467270,2023-05-14 17:30,PDT,3.78,P,0.91,P
USGS,11467270,2023-05-14 17:45,PDT,3.95,P,1.08,P
USGS,11467270,2023-05-14 18:00,PDT,4.12,P,1.25,P
USGS,11467270,2023-05-14 18:15,PDT,4.32,P,1.45,P
USGS,11467270,2023-05-14 18:30,PDT,4.46,P,1.59,P
USGS,11467270,2023-05-14 18:45,PDT,4.67,P,1.80,P
USGS,11467270,2023-05-14 19:00,PDT,4.84,P,1.97,P
USGS,11467270,2023-05-14 19:15,PDT,5.03,P,2.16,P
USGS,11467270,2023-05-14 19:30,PDT,5.22,P,2.35,P
USGS,11467270,2023-05-14 19:45,PDT,5.36,P,2.49,P
USGS,11467270,2023-05-14 20:00,PDT,5.55,P,2.68,P
USGS,11467270,2023-05-14 20:15,PDT,5.72,P,2.85,P
USGS,11467270,2023-05-14 20:30,PDT,5.87,P,3.00,P
USGS,11467270,2023-05-14 20:45,PDT,5.96,P,3.09,P
USGS,11467270,2023-05-14 21:00,PDT,6.13,P,3.26,P
USGS,11467270,2023-05-14 21:15,PDT,6.13,P,3.26,P
USGS,11467270,2023-05-14 21:30,PDT,6.20,P,3.33,P
USGS,11467270,2023-05-14 21:45,PDT,6.12,P,3.25,P
USGS,11467270,2023-05-14 22:00,PDT,6.15,P,3.28,P
USGS,11467270,2023-05-14 22:15,PDT,6.12,P,3.25,P
USGS,11467270,2023-05-14 22:30,PDT,6.02,P,3.15,P
USGS,11467270,2023-05-14 22:45,PDT,5.98,P,3.11,P
USGS,11467270,2023-05-14 23:00,PDT,5.93,P,3.06,P
USGS,11467270,2023-05-14 23:15,PDT,5.81,P,2.94,P
USGS,11467270,2023-05-14 23:30,PDT,5.73,P,2.86,P
USGS,11467270,2023-05-14 23:45,PDT,5.67,P,2.80,P
USGS,11467270,2023-05-15 00:00,PDT,5.58,P,2.71,P
USGS,11467270,2023-05-15 00:15,PDT,5.50,P,2.63,P
USGS,11467270,2023-05-15 00:30,PDT,5.42,P,2.55,P
USGS,11467270,2023-05-15 00:45,PDT,5.33,P,2.46,P
USGS,11467270,2023-05-15 01:00,PDT,5.24,P,2.37,P
USGS,11467270,2023-05-15 01:15,PDT,5.16,P,2.29,P
USGS,11467270,2023-05-15 01:30,PDT,5.08,P,2.21,P
USGS,11467270,2023-05-15 01:45,PDT,4.99,P,2.12,P
USGS,11467270,2023-05-15 02:00,PDT,4.91,P,2.04,P
USGS,11467270,2023-05-15 02:15,PDT,4.82,P,1.95,P
USGS,11467270,2023-05-15 02:30,PDT,4.74,P,1.87,P
USGS,11467270,2023-05-15 02:45,PDT,4.67,P,1.80,P
USGS,11467270,2023-05-15 03:00,PDT,4.60,P,1.73,P
USGS,11467270,2023-05-15 03:15,PDT,4.54,P,1.67,P
USGS,11467270,2023-05-15 03:30,PDT,4.47,P,1.60,P
USGS,11467270,2023-05-15 03:45,PDT,4.43,P,1.56,P
USGS,11467270,2023-05-15 04:00,PDT,4.37,P,1.50,P
USGS,11467270,2023-05-15 04:15,PDT,4.31,P,1.44,P
USGS,11467270,2023-05-15 04:30,PDT,4.27,P,1.40,P
USGS,11467270,2023-05-15 04:45,PDT,4.24,P,1.37,P
USGS,11467270,2023-05-15 05:00,PDT,4.27,P,1.40,P
USGS,11467270,2023-05-15 05:15,PDT,4.25,P,1.38,P
USGS,11467270,2023-05-15 05:30,PDT,4.31,P,1.44,P
USGS,11467270,2023-05-15 05:45,PDT,4.30,P,1.43,P
USGS,11467270,2023-05-15 06:00,PDT,4.38,P,1.51,P
USGS,11467270,2023-05-15 06:15,PDT,4.51,P,1.64,P
USGS,11467270,2023-05-15 06:30,PDT,4.62,P,1.75,P
USGS,11467270,2023-05-15 06:45,PDT,4.77,P,1.90,P
USGS,11467270,2023-05-15 07:00,PDT,4.84,P,1.97,P
USGS,11467270,2023-05-15 07:15,PDT,4.93,P,2.06,P
USGS,11467270,2023-05-15 07:30,PDT,5.07,P,2.20,P
USGS,11467270,2023-05-15 07:45,PDT,5.23,P,2.36,P
USGS,11467270,2023-05-15 08:00,PDT,5.30,P,2.43,P
USGS,11467270,2023-05-15 08:15,PDT,5.38,P,2.51,P
USGS,11467270,2023-05-15 08:30,PDT,5.47,P,2.60,P
USGS,11467270,2023-05-15 08:45,PDT,5.57,P,2.70,P
USGS,11467270,2023-05-15 09:00,PDT,5.59,P,2.72,P
USGS,11467270,2023-05-15 09:15,PDT,5.68,P,2.81,P
USGS,11467270,2023-05-15 09:30,PDT,5.64,P,2.77,P
USGS,11467270,2023-05-15 09:45,PDT,5.63,P,2.76,P
USGS,11467270,2023-05-15 10:00,PDT,5.67,P,2.80,P
USGS,11467270,2023-05-15 10:15,PDT,5.62,P,2.75,P
USGS,11467270,2023-05-15 10:30,PDT,5.60,P,2.73,P
USGS,11467270,2023-05-15 10:45,PDT,5.55,P,2.68,P
USGS,11467270,2023-05-15 11:00,PDT,5.53,P,2.66,P
USGS,11467270,2023-05-15 11:15,PDT,5.45,P,2.58,P
USGS,11467270,2023-05-15 11:30,PDT,5.42,P,2.55,P
USGS,11467270,2023-05-15 11:45,PDT,5.37,P,2.50,P
USGS,11467270,2023-05-15 12:00,PDT,5.32,P,2.45,P
USGS,11467270,2023-05-15 12:15,PDT,5.27,P,2.40,P
USGS,11467270,2023-05-15 12:30,PDT,5.22,P,2.35,P
USGS,11467270,2023-05-15 12:45,PDT,5.16,P,2.29,P
USGS,11467270,2023-05-15 13:00,PDT,5.10,P,2.23,P
USGS,11467270,2023-05-15 13:15,PDT,5.04,P,2.17,P
USGS,11467270,2023-05-15 13:30,PDT,4.99,P,2.12,P
USGS,11467270,2023-05-15 13:45,PDT,4.93,P,2.06,P
USGS,11467270,2023-05-15 14:00,PDT,4.87,P,2.00,P
USGS,11467270,2023-05-15 14:15,PDT,4.82,P,1.95,P
USGS,11467270,2023-05-15 14:30,PDT,4.76,P,1.89,P
USGS,11467270,2023-05-15 14:45,PDT,4.71,P,1.84,P
USGS,11467270,2023-05-15 15:00,PDT,4.65,P,1.78,P
USGS,11467270,2023-05-15 15:15,PDT,4.60,P,1.73,P
USGS,11467270,2023-05-15 15:30,PDT,4.55,P,1.68,P
USGS,11467270,2023-05-15 15:45,PDT,4.50,P,1.63,P
USGS,11467270,2023-05-15 16:00,PDT,4.46,P,1.59,P
USGS,11467270,2023-05-15 16:15,PDT,4.43,P,1.56,P
USGS,11467270,2023-05-15 16:30,PDT,4.39,P,1.52,P
USGS,11467270,2023-05-15 16:45,PDT,4.39,P,1.52,P
USGS,11467270,2023-05-15 17:00,PDT,4.42,P,1.55,P
USGS,11467270,2023-05-15 17:15,PDT,4.45,P,1.58,P
USGS,11467270,2023-05-15 17:30,PDT,4.48,P,1.61,P
USGS,11467270,2023-05-15 17:45,PDT,4.50,P,1.63,P
USGS,11467270,2023-05-15 18:00,PDT,4.56,P,1.69,P
USGS,11467270,2023-05-15 18:15,PDT,4.62,P,1.75,P
USGS,11467270,2023-05-15 18:30,PDT,4.72,P,1.85,P
USGS,11467270,2023-05-15 18:45,PDT,4.84,P,1.97,P
USGS,11467270,2023-05-15 19:00,PDT,4.97,P,2.10,P
USGS,11467270,2023-05-15 19:15,PDT,5.04,P,2.17,P
USGS,11467270,2023-05-15 19:30,PDT,5.17,P,2.30,P
USGS,11467270,2023-05-15 19:45,PDT,5.31,P,2.44,P
USGS,11467270,2023-05-15 20:00,PDT,5.45,P,2.58,P
USGS,11467270,2023-05-15 20:15,PDT,5.57,P,2.70,P
USGS,11467270,2023-05-15 20:30,PDT,5.70,P,2.83,P
USGS,11467270,2023-05-15 20:45,PDT,5.82,P,2.95,P
USGS,11467270,2023-05-15 21:00,PDT,5.97,P,3.10,P
USGS,11467270,2023-05-15 21:15,PDT,6.04,P,3.17,P
USGS,11467270,2023-05-15 21:30,PDT,6.18,P,3.31,P
USGS,11467270,2023-05-15 21:45,PDT,6.23,P,3.36,P
USGS,11467270,2023-05-15 22:00,PDT,6.28,P,3.41,P
USGS,11467270,2023-05-15 22:15,PDT,6.35,P,3.48,P
USGS,11467270,2023-05-15 22:30,PDT,6.38,P,3.51,P
USGS,11467270,2023-05-15 22:45,PDT,6.36,P,3.49,P
USGS,11467270,2023-05-15 23:00,PDT,6.32,P,3.45,P
USGS,11467270,2023-05-15 23:15,PDT,6.35,P,3.48,P
USGS,11467270,2023-05-15 23:30,PDT,6.31,P,3.44,P
USGS,11467270,2023-05-15 23:45,PDT,6.28,P,3.41,P
USGS,11467270,2023-05-16 00:00,PDT,6.26,P,3.39,P
USGS,11467270,2023-05-16 00:15,PDT,6.23,P,3.36,P
USGS,11467270,2023-05-16 00:30,PDT,6.20,P,3.33,P
USGS,11467270,2023-05-16 00:45,PDT,6.17,P,3.30,P
USGS,11467270,2023-05-16 01:00,PDT,6.13,P,3.26,P
USGS,11467270,2023-05-16 01:15,PDT,6.09,P,3.22,P
USGS,11467270,2023-05-16 01:30,PDT,6.05,P,3.18,P
USGS,11467270,2023-05-16 01:45,PDT,6.01,P,3.14,P
USGS,11467270,2023-05-16 02:00,PDT,5.96,P,3.09,P
USGS,11467270,2023-05-16 02:15,PDT,5.91,P,3.04,P
USGS,11467270,2023-05-16 02:30,PDT,5.86,P,2.99,P
USGS,11467270,2023-05-16 02:45,PDT,5.81,P,2.94,P
USGS,11467270,2023-05-16 03:00,PDT,5.75,P,2.88,P
USGS,11467270,2023-05-16 03:15,PDT,5.68,P,2.81,P
USGS,11467270,2023-05-16 03:30,PDT,5.62,P,2.75,P
USGS,11467270,2023-05-16 03:45,PDT,5.56,P,2.69,P
USGS,11467270,2023-05-16 04:00,PDT,5.49,P,2.62,P
USGS,11467270,2023-05-16 04:15,PDT,5.43,P,2.56,P
USGS,11467270,2023-05-16 04:30,PDT,5.37,P,2.50,P
USGS,11467270,2023-05-16 04:45,PDT,5.30,P,2.43,P
USGS,11467270,2023-05-16 05:00,PDT,5.25,P,2.38,P
USGS,11467270,2023-05-16 05:15,PDT,5.19,P,2.32,P
USGS,11467270,2023-05-16 05:30,PDT,5.14,P,2.27,P
USGS,11467270,2023-05-16 05:45,PDT,5.09,P,2.22,P
USGS,11467270,2023-05-16 06:00,PDT,5.04,P,2.17,P
USGS,11467270,2023-05-16 06:15,PDT,5.00,P,2.13,P
USGS,11467270,2023-05-16 06:30,PDT,4.96,P,2.09,P
USGS,11467270,2023-05-16 06:45,PDT,4.95,P,2.08,P
USGS,11467270,2023-05-16 07:00,PDT,4.95,P,2.08,P
USGS,11467270,2023-05-16 07:15,PDT,4.90,P,2.03,P
USGS,11467270,2023-05-16 07:30,PDT,4.93,P,2.06,P
USGS,11467270,2023-05-16 07:45,PDT,4.94,P,2.07,P
USGS,11467270,2023-05-16 08:00,PDT,5.02,P,2.15,P
USGS,11467270,2023-05-16 08:15,PDT,5.04,P,2.17,P
USGS,11467270,2023-05-16 08:30,PDT,5.05,P,2.18,P
USGS,11467270,2023-05-16 08:45,PDT,5.14,P,2.27,P
USGS,11467270,2023-05-16 09:00,PDT,5.21,P,2.34,P
USGS,11467270,2023-05-16 09:15,PDT,5.26,P,2.39,P
USGS,11467270,2023-05-16 09:30,PDT,5.30,P,2.43,P
USGS,11467270,2023-05-16 09:45,PDT,5.34,P,2.47,P
USGS,11467270,2023-05-16 10:00,PDT,5.36,P,2.49,P
USGS,11467270,2023-05-16 10:15,PDT,5.40,P,2.53,P
USGS,11467270,2023-05-16 10:30,PDT,5.43,P,2.56,P
USGS,11467270,2023-05-16 10:45,PDT,5.43,P,2.56,P
USGS,11467270,2023-05-16 11:00,PDT,5.46,P,2.59,P
USGS,11467270,2023-05-16 11:15,PDT,5.40,P,2.53,P
USGS,11467270,2023-05-16 11:30,PDT,5.41,P,2.54,P
USGS,11467270,2023-05-16 11:45,PDT,5.39,P,2.52,P
USGS,11467270,2023-05-16 12:00,PDT,5.36,P,2.49,P
USGS,11467270,2023-05-16 12:15,PDT,5.34,P,2.47,P
USGS,11467270,2023-05-16 12:30,PDT,5.33,P,2.46,P
USGS,11467270,2023-05-16 12:45,PDT,5.30,P,2.43,P
USGS,11467270,2023-05-16 13:00,PDT,5.28,P,2.41,P
USGS,11467270,2023-05-16 13:15,PDT,5.26,P,2.39,P
USGS,11467270,2023-05-16 13:30,PDT,5.23,P,2.36,P
USGS,11467270,2023-05-16 13:45,PDT,5.20,P,2.33,P
USGS,11467270,2023-05-16 14:00,PDT,5.18,P,2.31,P
USGS,11467270,2023-05-16 14:15,PDT,5.15,P,2.28,P
USGS,11467270,2023-05-16 14:30,PDT,5.12,P,2.25,P
USGS,11467270,2023-05-16 14:45,PDT,5.09,P,2.22,P
USGS,11467270,2023-05-16 15:00,PDT,5.06,P,2.19,P
USGS,11467270,2023-05-16 15:15,PDT,5.03,P,2.16,P
USGS,11467270,2023-05-16 15:30,PDT,4.99,P,2.12,P
USGS,11467270,2023-05-16 15:45,PDT,4.97,P,2.10,P
USGS,11467270,2023-05-16 16:00,PDT,4.94,P,2.07,P
USGS,11467270,2023-05-16 16:15,PDT,4.91,P,2.04,P
USGS,11467270,2023-05-16 16:30,PDT,4.88,P,2.01,P
USGS,11467270,2023-05-16 16:45,PDT,4.85,P,1.98,P
USGS,11467270,2023-05-16 17:00,PDT,4.82,P,1.95,P
USGS,11467270,2023-05-16 17:15,PDT,4.80,P,1.93,P
USGS,11467270,2023-05-16 17:30,PDT,4.78,P,1.91,P
USGS,11467270,2023-05-16 17:45,PDT,4.77,P,1.90,P
USGS,11467270,2023-05-16 18:00,PDT,4.75,P,1.88,P
USGS,11467270,2023-05-16 18:15,PDT,4.76,P,1.89,P
USGS,11467270,2023-05-16 18:30,PDT,4.79,P,1.92,P
USGS,11467270,2023-05-16 18:45,PDT,4.84,P,1.97,P
USGS,11467270,2023-05-16 19:00,PDT,4.92,P,2.05,P
USGS,11467270,2023-05-16 19:15,PDT,5.00,P,2.13,P
USGS,11467270,2023-05-16 19:30,PDT,5.11,P,2.24,P
USGS,11467270,2023-05-16 19:45,PDT,5.22,P,2.35,P
USGS,11467270,2023-05-16 20:00,PDT,5.32,P,2.45,P
USGS,11467270,2023-05-16 20:15,PDT,5.40,P,2.53,P
USGS,11467270,2023-05-16 20:30,PDT,5.54,P,2.67,P
USGS,11467270,2023-05-16 20:45,PDT,5.66,P,2.79,P
USGS,11467270,2023-05-16 21:00,PDT,5.76,P,2.89,P
USGS,11467270,2023-05-16 21:15,PDT,5.86,P,2.99,P
USGS,11467270,2023-05-16 21:30,PDT,5.98,P,3.11,P
USGS,11467270,2023-05-16 21:45,PDT,6.10,P,3.23,P
USGS,11467270,2023-05-16 22:00,PDT,6.16,P,3.29,P
USGS,11467270,2023-05-16 22:15,PDT,6.27,P,3.40,P
USGS,11467270,2023-05-16 22:30,PDT,6.31,P,3.44,P
USGS,11467270,2023-05-16 22:45,PDT,6.37,P,3.50,P
USGS,11467270,2023-05-16 23:00,PDT,6.39,P,3.52,P
USGS,11467270,2023-05-16 23:15,PDT,6.40,P,3.53,P
USGS,11467270,2023-05-16 23:30,PDT,6.36,P,3.49,P
USGS,11467270,2023-05-16 23:45,PDT,6.38,P,3.51,P
USGS,11467270,2023-05-17 00:00,PDT,6.37,P,3.50,P
USGS,11467270,2023-05-17 00:15,PDT,6.35,P,3.48,P
USGS,11467270,2023-05-17 00:30,PDT,6.33,P,3.46,P
USGS,11467270,2023-05-17 00:45,PDT,6.31,P,3.44,P
USGS,11467270,2023-05-17 01:00,PDT,6.28,P,3.41,P
USGS,11467270,2023-05-17 01:15,PDT,6.26,P,3.39,P
USGS,11467270,2023-05-17 01:30,PDT,6.24,P,3.37,P
USGS,11467270,2023-05-17 01:45,PDT,6.21,P,3.34,P
USGS,11467270,2023-05-17 02:00,PDT,6.19,P,3.32,P
USGS,11467270,2023-05-17 02:15,PDT,6.16,P,3.29,P
USGS,11467270,2023-05-17 02:30,PDT,6.13,P,3.26,P
USGS,11467270,2023-05-17 02:45,PDT,6.10,P,3.23,P
USGS,11467270,2023-05-17 03:00,PDT,6.06,P,3.19,P
USGS,11467270,2023-05-17 03:15,PDT,6.02,P,3.15,P
USGS,11467270,2023-05-17 03:30,PDT,5.98,P,3.11,P
USGS,11467270,2023-05-17 03:45,PDT,5.94,P,3.07,P
USGS,11467270,2023-05-17 04:00,PDT,5.89,P,3.02,P
