sample_id,cast,date,latitude,longitude,depth,chl_ug_L,chl_qc,phaeo_ug_L,phaeo_qc,poc_ug_L,poc_qc,pon_ug_L,pon_qc,nitrite_umol_L,nitrite_qc,nitrate_nitrite_umol_L,nitrate_nitrite_qc,phosphate_umol_L,phosphate_qc,silicate_umol_L,silicate_qc,nitrate_umol_L,nitrate_qc,Tot_Chl_a,Tot_Chl_b,Tot_Chl_c,Alpha_beta_Car,But_fuco,Hex_fuco,Allo,Diadino,Diato,Fuco,Perid,Zea,MV_Chl_a,DV_Chl_a,Chlide_a,MV_Chl_b,DV_Chl_b,Chl_c1c2,Chl_c3,Lut,Neo,Viola,Phytin_a,Phide_a,Pras,Gyro,Tchl,PPC,PSC,PSP,Tcar,Tacc,Tpg,DP,Tacc_Tchla,PSC_Tcar,PPC_Tcar,Tchl_Tcar,PPC_Tpg,PSP_Tpg,TchlA_Tpg,time_dt,time_dn,temp,sal,sigma_T,oxygen,PAR,sal_abs,Perid:Chla,Allo:Chla,But-fuco:Chla,Fuco:Chla,Hex-fuco:Chla,Zea:Chla,MVChlb:Chla
2304202000,0,2313172800,36.878629,-124.007018,0,NaN,-9999,NaN,-9999,22.4092,0,3.085138473,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-Apr-2023 20:00:00,738996.833333333,11.766,32.847,24.961,6.682,2477.666668,33.002579836453,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2304202146,0,2313179160,36.92577,-124.0324,0,NaN,-9999,NaN,-9999,33.3807,0,4.447665211,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-Apr-2023 21:46:00,738996.906944444,11.603,32.858,24.999,7.233,2464.469334,33.0136344846161,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2304202159,0,2313179940,36.947251,-124.033095,0,4.64,0,2.2,0,-9999,0,-9999,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,6.297,0.107,1.708,0.16,0,0.057,0.058,0.29,0.141,3.062,0,0.021,5.254,0,1.043,0.107,0,1.614,0.094,0,0.023,0.009,0.057,0.866,0.021,0,8.112,0.67,3.119,11.231,3.789,5.604,11.901,3.305,0.89,0.82,0.18,2.14,0.06,0.94,0.53,20-Apr-2023 21:59:00,738996.915972222,11.633,32.856,24.992,7.498,2461.166666,33.011626709361,0,0.00921073527076386,0,0.486263299984119,0.00905192949023345,0.00333492139113864,0.016992218516754
2304202211,0,2313180660,36.966874,-124.03306,0,3.72,0,1.21,0,19.0409,0,3.049920634,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,4.59,0.087,1.085,0.119,0,0.041,0.049,0.183,0.118,2.137,0,0.013,4.166,0,0.424,0.087,0,1.003,0.082,0,0.013,0.006,0.065,0.457,0.014,0,5.762,0.482,2.178,7.94,2.66,3.832,8.422,2.327,0.83,0.82,0.18,2.17,0.06,0.94,0.55,20-Apr-2023 22:11:00,738996.924305556,11.767,32.833,24.95,7.078,2454.936,32.9885193503798,0,0.0106753812636166,0,0.46557734204793,0.00893246187363834,0.0028322440087146,0.0189542483660131
2304202226,0,2313181560,36.991638,-124.033006,0,4.13,0,1.32,0,-9999,0,-9999,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,5.926,0.092,1.371,0.14,0,0.042,0.054,0.206,0.117,2.752,0.019,0,5.527,0,0.399,0.092,0,1.274,0.097,0,0.016,0.007,0.087,0.592,0.015,0,7.389,0.517,2.813,10.202,3.33,4.793,10.719,2.959,0.81,0.84,0.16,2.22,0.05,0.95,0.55,20-Apr-2023 22:26:00,738996.934722222,11.638,32.808,24.954,6.86,2481.516684,32.9634029307959,0.00320620992237597,0.00911238609517381,0,0.464394195072562,0.00708741140735741,0,0.0155248059399258
2304251731,0,2313595860,36.787148,-124.453742,0,1.52,0,1.2,0,11.5566,0,1.656920253,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,1.763,0.045,0.366,0.041,0.01,0.047,0.043,0.066,0.019,0.67,0.015,0.007,1.693,0,0.07,0.045,0,0.297,0.069,0,0.006,0,0.039,0.258,0.012,0,2.174,0.176,0.742,2.916,0.918,1.329,3.092,0.837,0.75,0.81,0.19,2.37,0.06,0.94,0.57,25-Apr-2023 17:31:00,739001.729861111,11.446,32.87,25.037,6.33,106.5092921,33.0256597526781,0.00850822461712989,0.024390243902439,0.00567214974475326,0.380034032898469,0.0266591038003403,0.00397050482132728,0.0255246738513897
2304261800,0,2313684000,36.710871,-124.621639,0,0.58,0,0.35,0,4.4038,0,0.777960761,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,0.741,0.133,0.119,0.026,0.008,0.041,0.03,0.02,0.005,0.141,0,0.016,0.735,0,0.006,0.133,0,0.09,0.029,0,0.014,0,0.036,0.05,0.034,0,0.993,0.097,0.19,1.183,0.287,0.539,1.28,0.369,0.73,0.66,0.34,3.46,0.08,0.92,0.58,26-Apr-2023 18:00:00,739002.75,12.298,32.925,24.922,6.057,640.0633294,33.0809064727388,0,0.0404858299595142,0.0107962213225371,0.190283400809717,0.0553306342780027,0.0215924426450742,0.179487179487179
2304261830,0,2313685800,36.728606,-124.639574,0,1.92,0,0.64,0,10.3254,0,1.434582239,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,2.995,0.035,0.616,0.069,0.012,0.052,0.062,0.11,0.032,1.158,0,0.004,2.891,0,0.104,0.035,0,0.527,0.089,0,0.008,0,0.194,0.349,0,0,3.646,0.277,1.222,4.868,1.499,2.15,5.145,1.323,0.72,0.82,0.18,2.43,0.05,0.95,0.58,26-Apr-2023 18:30:00,739002.770833333,11.855,32.886,24.974,6.358,116.5007322,33.0417222461908,0,0.0207011686143573,0.00400667779632721,0.386644407345576,0.0173622704507513,0.0013355592654424,0.011686143572621
2304261930,0,2313689400,36.794657,-124.639763,0,1.47,0,0.72,0,9.2968,0,1.358195687,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,1.726,0.021,0.371,0.037,0.008,0.033,0.032,0.076,0.028,0.718,0,0.005,1.687,0,0.039,0.021,0,0.31,0.061,0,0,0,0.064,0.157,0,0,2.118,0.178,0.759,2.877,0.937,1.329,3.055,0.817,0.77,0.81,0.19,2.26,0.06,0.94,0.56,26-Apr-2023 19:30:00,739002.8125,11.708,32.837,24.963,6.405,1087.822669,32.9924950355802,0,0.018539976825029,0.00463499420625724,0.415990730011587,0.0191193511008111,0.00289687137891078,0.0121668597914253
2304262030,0,2313693000,36.848533,-124.686427,0,0.93,0,0.37,0,7.0787,0,1.141508129,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,1.446,0.098,0.299,0.048,0.019,0.092,0.068,0.055,0.025,0.349,0,0.008,1.422,0,0.024,0.098,0,0.212,0.087,0,0.007,0,0.022,0.051,0.022,0,1.843,0.204,0.46,2.303,0.664,1.061,2.507,0.634,0.73,0.69,0.31,2.78,0.08,0.92,0.58,26-Apr-2023 20:30:00,739002.854166667,11.484,32.621,24.837,6.331,85.97333678,32.7754738305722,0,0.0470262793914246,0.0131396957123098,0.241355463347165,0.0636237897648686,0.00553250345781466,0.0677731673582296
2304262130,0,2313696600,36.797864,-124.71832,0,1.6,0,0.7,0,9.7708,0,1.329475064,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,2.322,0.038,0.474,0.059,0,0.045,0.067,0.084,0.052,0.875,0,0,2.266,0,0.056,0.038,0,0.405,0.069,0,0,0,0.054,0.158,0,0,2.834,0.262,0.92,3.754,1.182,1.694,4.016,1.025,0.73,0.78,0.22,2.4,0.07,0.93,0.58,26-Apr-2023 21:30:00,739002.895833333,11.845,32.82,24.925,6.456,1412.66402,32.9754109634502,0,0.02885443583118,0,0.376830318690784,0.0193798449612403,0,0.016365202411714
2304262230,0,2313700200,36.706478,-124.719174,0,1.29,0,0.27,0,9.6033,0,1.33707757,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,1.792,0.088,0.344,0.043,0.009,0.048,0.066,0.057,0.023,0.541,0,0.004,1.753,0,0.039,0.088,0,0.285,0.059,0,0.008,0,0.035,0.1,0.015,0,2.224,0.193,0.598,2.822,0.791,1.223,3.015,0.756,0.68,0.76,0.24,2.81,0.06,0.94,0.59,26-Apr-2023 22:30:00,739002.9375,12.222,32.888,24.907,6.183,1151.253331,33.0437263254629,0,0.0368303571428571,0.00502232142857143,0.301897321428571,0.0267857142857143,0.00223214285714286,0.0491071428571429
2304262330,0,2313703800,36.738983,-124.770042,0,1.71,0,0.68,0,10.2818,0,1.532317118,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,2.125,0.021,0.462,0.053,0,0.033,0.048,0.1,0.031,0.898,0,0.006,2.03,0,0.095,0.021,0,0.402,0.06,0,0,0,0.039,0.175,0,0,2.608,0.238,0.931,3.539,1.169,1.652,3.777,1.006,0.78,0.8,0.2,2.23,0.06,0.94,0.56,26-Apr-2023 23:30:00,739002.979166667,11.889,32.844,24.936,6.438,1616.608035,32.9995178971501,0,0.0225882352941176,0,0.422588235294118,0.0155294117647059,0.00282352941176471,0.00988235294117647
2304271800,0,2313770400,36.732931,-124.74585,0,0.33,0,0.26,0,2.2813,0,0.448549291,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,0.457,0.084,0.071,0.013,0,0.014,0.011,0.015,0.008,0.102,0,0.011,0.45,0,0.007,0.084,0,0.056,0.015,0,0.009,0,0.015,0.034,0.017,0,0.612,0.058,0.116,0.728,0.174,0.329,0.786,0.222,0.72,0.67,0.33,3.52,0.07,0.93,0.58,27-Apr-2023 18:00:00,739003.75,12.591,32.96,24.893,5.971,2013.137321,33.1160678859797,0,0.0240700218818381,0,0.223194748358862,0.0306345733041575,0.0240700218818381,0.183807439824945
2304271900,0,2313774000,36.754683,-124.777498,0,1.15,0,0.38,0,5.5719,0,0.873786546,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,1.091,0,0.267,0.024,0,0.031,0.008,0.078,0.032,0.535,0,0.007,1.016,0,0.075,0,0,0.225,0.042,0,0,0,0.018,0.122,0,0,1.358,0.149,0.566,1.924,0.715,0.982,2.073,0.581,0.9,0.79,0.21,1.9,0.07,0.93,0.53,27-Apr-2023 19:00:00,739003.791666667,12.13,32.846,24.892,6.453,115.8566647,33.0015281311851,0,0.0073327222731439,0,0.490375802016499,0.0284142988084326,0.00641613198900092,0
2304271930,0,2313775800,36.765746,-124.868983,0,0.59,0,0.35,0,4.3001,0,0.806319278,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,0.909,0,0.188,0.022,0,0.017,0.011,0.043,0.04,0.356,0,0.007,0.878,0,0.031,0,0,0.16,0.028,0,0,0,0.013,0.099,0,0,1.097,0.123,0.373,1.47,0.496,0.684,1.593,0.391,0.75,0.75,0.25,2.21,0.08,0.92,0.57,27-Apr-2023 19:30:00,739003.8125,12.439,32.878,24.859,6.287,2117.34733,33.0336760409949,0,0.0121012101210121,0,0.391639163916392,0.0187018701870187,0.0077007700770077,0
2304272000,0,2313777600,36.76305,-124.888526,0,0.73,0,0.23,0,3.8834,0,0.599440066,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,0.889,0,0.194,0.029,0,0.019,0.02,0.056,0.053,0.399,0,0.006,0.861,0,0.028,0,0,0.163,0.031,0,0,0,0.015,0.07,0,0,1.083,0.164,0.418,1.501,0.582,0.776,1.665,0.444,0.87,0.72,0.28,1.86,0.1,0.9,0.53,27-Apr-2023 20:00:00,739003.833333333,12.351,32.842,24.847,6.317,2194.164007,32.9975044544669,0,0.0224971878515186,0,0.448818897637795,0.0213723284589426,0.00674915635545557,0
2304272100,0,2313781200,36.78731,-125.003065,0,0.86,0,0.31,0,5.8414,0,0.951084834,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,1.256,0.064,0.312,0.047,0.028,0.12,0.041,0.059,0.088,0.452,0,0.025,1.216,0,0.04,0.064,0,0.201,0.111,0,0.01,0,0.013,0.061,0.016,0,1.632,0.26,0.6,2.232,0.86,1.236,2.492,0.73,0.98,0.7,0.3,1.9,0.1,0.9,0.5,27-Apr-2023 21:00:00,739003.875,12.079,32.609,24.718,6.261,2194.527999,32.7633974038619,0,0.0326433121019108,0.0222929936305733,0.359872611464968,0.0955414012738853,0.0199044585987261,0.0509554140127389
2304272130,0,2313783000,36.787957,-124.957093,0,0.83,0,0.38,0,5.3207,0,0.903032206,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,1.142,0.046,0.281,0.036,0.024,0.106,0.037,0.047,0.094,0.423,0,0.028,1.112,0,0.03,0.046,0,0.18,0.101,0,0,0,0.011,0.047,0.01,0,1.469,0.242,0.553,2.022,0.795,1.122,2.264,0.664,0.98,0.7,0.3,1.85,0.11,0.89,0.5,27-Apr-2023 21:30:00,739003.895833333,12.236,32.608,24.688,6.263,1171.230854,32.7623949197824,0,0.032399299474606,0.021015761821366,0.370402802101576,0.0928196147110333,0.0245183887915937,0.0402802101576182
2304272200,0,2313784800,36.737633,-124.949105,0,0.41,0,0.2,0,2.4424,0,0.41170739,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,0.442,0,0.1,0.022,0,0.018,0.009,0.025,0.046,0.192,0,0,0.431,0,0.011,0,0,0.081,0.019,0,0,0,0,0.036,0,0,0.542,0.102,0.21,0.752,0.312,0.412,0.854,0.219,0.93,0.67,0.33,1.74,0.12,0.88,0.52,27-Apr-2023 22:00:00,739003.916666667,12.758,32.848,24.773,6.248,2162.353335,33.003528195035,0,0.0203619909502262,0,0.434389140271493,0.0407239819004525,0,0
2304272230,0,2313786600,36.686271,-124.949033,0,1.04,0,0.43,0,6.4194,0,0.949291744,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,1.247,0,0.286,0.044,0.007,0.027,0.028,0.062,0.103,0.58,0.009,0.009,1.168,0,0.079,0,0,0.247,0.039,0,0,0,0,0.109,0,0,1.533,0.246,0.623,2.156,0.869,1.155,2.402,0.66,0.93,0.72,0.28,1.76,0.1,0.9,0.52,27-Apr-2023 22:30:00,739003.9375,12.605,32.841,24.797,6.423,1917.255429,32.9964915020156,0.00721732157177225,0.0224538893344026,0.00561347233360064,0.465116279069767,0.0216519647153168,0.00721732157177225,0
2304272300,0,2313788400,36.679986,-124.90836,0,0.81,0,0.33,0,6.4795,0,1.07477633,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,1.028,0.044,0.222,0.04,0.009,0.044,0.037,0.058,0.083,0.402,0,0.009,0.97,0,0.058,0.044,0,0.18,0.042,0,0,0,0.009,0.08,0.007,0,1.294,0.227,0.455,1.749,0.682,0.948,1.976,0.545,0.92,0.67,0.33,1.9,0.11,0.89,0.52,27-Apr-2023 23:00:00,739003.958333333,12.568,32.83,24.796,6.321,2109.836001,32.9854408967321,0,0.0359922178988327,0.00875486381322957,0.391050583657588,0.0428015564202335,0.00875486381322957,0.0428015564202335
2304300620,0,2313987600,36.839619,-125.348113,0,0.97,0,0.5,0,-9999,0,-9999,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,1.453,0.061,0.391,0.045,0.013,0.081,0.033,0.127,0.013,0.682,0.018,0.013,1.36,0,0.093,0.061,0,0.317,0.074,0,0.005,0,0.037,0.178,0.012,0,1.905,0.231,0.794,2.699,1.025,1.477,2.93,0.901,1.02,0.77,0.23,1.86,0.08,0.92,0.5,30-Apr-2023 06:20:00,739006.263888889,12.245,32.537,24.631,6.689,28.13933358,32.6910432999946,0.012388162422574,0.0227116311080523,0.00894700619408121,0.469373709566414,0.0557467309015829,0.00894700619408121,0.0419821059876118
2304300630,0,2313988200,36.839582,-125.32885,0,1.69,0,0.88,0,-9999,0,-9999,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-Apr-2023 06:30:00,739006.270833333,11.988,32.532,24.675,6.764,27.5,32.6860205604359,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2304300638,0,2313988680.00001,36.839703,-125.313253,0,0.41,0,0.18,0,-9999,0,-9999,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-Apr-2023 06:38:00,739006.276388889,12.588,32.722,24.709,6.305,27.5,32.8769208717423,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2304300645,0,2313989100,36.839842,-125.299563,0,0.47,0,0.18,0,-9999,0,-9999,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-Apr-2023 06:45:00,739006.28125,12.651,32.828,24.779,6.101,27.5,32.9834234035161,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2304300655,0,2313989700,36.839826,-125.279457,0,0.24,0,0.11,0,-9999,0,-9999,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-Apr-2023 06:55:00,739006.288194444,13.095,32.937,24.777,5.909,27.5,33.0929404483765,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2304302247,0,2314046820,36.816675,-125.48023,0,0.32,0,0.15,0,2.1669,0,0.352397117,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-Apr-2023 22:47:00,739006.949305556,12.979,32.833,24.719,6.049,2170.330674,32.9884367782359,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2304302258,0,2314047480,36.816689,-125.45707,0,0.34,0,0.16,0,2.6983,0,0.458942476,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,0.337,0.042,0.061,0.013,0,0.015,0.022,0.014,0.011,0.073,0,0.006,0.337,0,0,0.042,0,0.05,0.011,0,0,0,0,0,0.008,0,0.44,0.066,0.088,0.528,0.154,0.257,0.594,0.158,0.76,0.57,0.43,2.86,0.11,0.89,0.57,30-Apr-2023 22:58:00,739006.956944444,12.394,32.779,24.79,6.202,2150.530669,32.9341822601486,0,0.0652818991097923,0,0.216617210682493,0.0445103857566766,0.0178041543026706,0.124629080118694
2304302306,0,2314047960,36.81665,-125.44074,0,1.04,0,0.17,0,8.7584,0,1.139672824,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,1.424,0.091,0.278,0.05,0.009,0.061,0.049,0.079,0.057,0.477,0,0.016,1.38,0,0.044,0.091,0,0.242,0.036,0,0.011,0,0.015,0.053,0.019,0,1.793,0.251,0.547,2.34,0.798,1.167,2.591,0.703,0.82,0.69,0.31,2.25,0.1,0.9,0.55,30-Apr-2023 23:06:00,739006.9625,12.861,32.579,24.545,6.333,2132.383333,32.7332362071948,0,0.0344101123595506,0.00632022471910112,0.33497191011236,0.0428370786516854,0.0112359550561798,0.0639044943820225
2304302316,0,2314048560,36.816663,-125.420547,0,0.99,0,0.16,0,9.1356,0,1.011290668,0,NaN,-9999,NaN,-9999,-9999,0,-9999,0,-9999,0,1.24,0.064,0.252,0.046,0.015,0.078,0.062,0.048,0.038,0.353,0,0.018,1.201,0,0.039,0.064,0,0.199,0.053,0,0.008,0,0,0.051,0.013,0,1.556,0.212,0.446,2.002,0.658,0.974,2.214,0.59,0.79,0.68,0.32,2.36,0.1,0.9,0.56,30-Apr-2023 23:16:00,739006.969444444,12.378,32.39,24.492,6.5,2159.97,32.5433424100722,0,0.05,0.0120967741935484,0.284677419354839,0.0629032258064516,0.0145161290322581,0.0516129032258065
NaN,1,2312369820,37.025,-123.8335,400,0.066878999,0,-0.007038458,1,0.141773264,0,0,0,0.026,0,39.0075,0,2.8705,0,71.9895,0,38.9815,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0.018,0,0,0.018,0,0,0.018,0,0,0,0,0,0,1,1,11-Apr-2023 12:57:00,738987.539583333,6.2433,34.1573,26.8547,23.423,0.09751,34.3275309612956,0,0,0,0,0,0,0
NaN,1,2312369820,37.025,-123.8335,100,0.127695867,0,0.0192809,0,1.922321716,0,0.176434769,0,0.0565,0,28.07,0,1.896,0,29.718,0,28.0135,0,0.078,0,0.009,0,0,0,0.011,0,0,0.008,0,0,0.078,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0.087,0.011,0.008,0.095,0.019,0.028,0.106,0.019,0.36,0.42,0.58,4.58,0.1,0.9,0.74,11-Apr-2023 12:57:00,738987.539583333,9.3621,33.84595,26.1553,96.856,0.09751,34.0077560695697,0,0.141025641025641,0,0.102564102564103,0,0,0
NaN,1,2312369820,37.025,-123.8335,30,0.85065394,0,0.266369491,0,0,0,0,0,0.155,0,7.8245,0,0.5205,0,7.0015,0,7.6695,0,0.971,0.196,0.215,0.037,0.023,0.098,0.039,0.024,0,0.265,0,0.012,0.964,0,0.007,0.196,0,0.136,0.079,0,0.02,0.011,0.028,0.041,0.063,0,1.382,0.112,0.386,1.768,0.498,0.909,1.88,0.633,0.94,0.78,0.22,2.78,0.06,0.94,0.52,11-Apr-2023 12:57:00,738987.539583333,11.4087,33.1467,25.2585,211.521,0.09751,33.303708316193,0,0.0401647785787848,0.023686920700309,0.272914521112255,0.100926879505664,0.0123583934088568,0.201853759011329
NaN,1,2312369820,37.025,-123.8335,20,0.86629815,0,0.176372327,0,13.96460964,0,1.997168527,0,0.123,0,6.5835,0,0.424,0,6.92,0,6.4605,0,0.916,0.201,0.183,0.036,0.013,0.073,0.039,0.025,0,0.205,0,0.019,0.916,0,0,0.201,0,0.132,0.051,0,0.021,0.017,0.021,0,0.067,0,1.3,0.119,0.291,1.591,0.41,0.794,1.71,0.55,0.87,0.71,0.29,3.17,0.07,0.93,0.54,11-Apr-2023 12:57:00,738987.539583333,11.72205,33.1374,25.1937,219.295,0.09751,33.2944708116666,0,0.0425764192139738,0.0141921397379913,0.223799126637555,0.0796943231441048,0.0207423580786026,0.21943231441048
NaN,1,2312369820,37.025,-123.8335,10,2.083310424,0,0.522883753,0,15.77242616,0,2.41462737,0,0.046,0,1.7695,0,0.1205,0,2.586,0,1.7235,0,2.403,0.284,0.464,0.082,0,0.044,0.032,0.087,0.01,0.926,0,0.023,2.324,0,0.079,0.284,0,0.411,0.053,0,0.028,0.018,0.359,0.214,0.087,0,3.151,0.234,0.97,4.121,1.204,1.952,4.355,1.309,0.81,0.81,0.19,2.62,0.05,0.95,0.55,11-Apr-2023 12:57:00,738987.539583333,12.251125,32.923275,24.9234,245.3225,0.09751,33.0792301093756,0,0.0133166874739908,0,0.38535164377861,0.0183104452767374,0.00957136912193092,0.118185601331669
NaN,1,2312369820,37.025,-123.8335,5,1.490869022,0,0.873196807,0,22.39694283,0,2.295383142,0,0.01,1,0.098,1,-0.0415,1,0.784,1,0.088,0,2.461,0.214,0.51,0.08,0,0.023,0.031,0.103,0.014,0.844,0.022,0.024,2.369,0,0.092,0.214,0,0.458,0.052,0,0.022,0.015,0.275,0.394,0.062,0,3.185,0.252,0.889,4.074,1.141,1.865,4.326,1.158,0.76,0.78,0.22,2.79,0.06,0.94,0.57,11-Apr-2023 12:57:00,738987.539583333,12.7894,32.5037,24.5002,275.428,0.39669,32.6576623290981,0.00893945550589191,0.012596505485575,0,0.342950020316944,0.00934579439252337,0.00975213327915482,0.0869565217391304
NaN,2,2312390100,37.3286666666667,-124.005833333333,500,0.007265129,0,0.0291848,0,0,0,0,0,0.105,0,45.5197025220699,0,3.004,0,81.483,0,45.4147025220699,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0.007,0,0,0.007,0,0,0,0,0,0,1,1,11-Apr-2023 18:35:00,738987.774305556,5.67845,34.1715,26.9368,18.825,0.09751,34.343686301069,0,0,0,0,0,0,0
NaN,2,2312390100,37.3286666666667,-124.005833333333,100,0.061207973,0,0.067439927,0,0,0,0,0,0.0985,0,25.9271946420033,0,1.5945,0,21.7955,0,25.8286946420033,0,0.035,0,0.005,0,0,0,0,0,0,0.009,0,0,0.035,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0.04,0,0.009,0.049,0.009,0.014,0.049,0.009,0.4,1,0,4.44,0,1,0.71,11-Apr-2023 18:35:00,738987.774305556,10.3823,33.5596,25.761,119.669,0.58326,33.7200959556348,0,0,0,0.257142857142857,0,0,0
NaN,2,2312390100,37.3286666666667,-124.005833333333,65,0.069421184,0,0.092599088,0,0,0,0,0,0.084,0,17.2204293693983,0,1.1095,0,12.9265,0,17.1364293693983,0,0.076,0,0.026,0,0.01,0.012,0.006,0,0,0.02,0,0,0.076,0,0,0,0,0.012,0.014,0,0,0,0,0,0,0,0.102,0.006,0.042,0.144,0.048,0.074,0.15,0.048,0.97,0.88,0.13,2.13,0.04,0.96,0.51,11-Apr-2023 18:35:00,738987.774305556,9.98795,32.9862,25.3793,178.441,4.6345,33.1432084371505,0,0.0789473684210526,0.131578947368421,0.263157894736842,0.157894736842105,0,0
NaN,2,2312390100,37.3286666666667,-124.005833333333,30,0.606213152,0,0.524643385,0,4.817058598,0,0.846902872,0,0.0645,0,2.33657801595084,0,0.3145,0,3.015,0,2.27207801595084,0,0.933,0.303,0.23,0.035,0.052,0.192,0.02,0.029,0,0.15,0,0.021,0.924,0,0.009,0.303,0,0.123,0.107,0,0.03,0.02,0.014,0.063,0.084,0,1.466,0.105,0.394,1.86,0.499,1.032,1.965,0.738,1.11,0.79,0.21,2.94,0.05,0.95,0.47,11-Apr-2023 18:35:00,738987.774305556,10.64565,32.436,24.8407,220.066,68.703,32.5896700127186,0,0.0214362272240086,0.0557341907824223,0.160771704180064,0.205787781350482,0.022508038585209,0.32475884244373
NaN,2,2312390100,37.3286666666667,-124.005833333333,5,0.678654153,0,0.132510701,0,7.983021465,0,0.845690243,0,0.072,0,1.19464543587173,0,0.2435,0,2.4125,0,1.12264543587173,0,0.873,0.118,0.199,0.034,0.043,0.153,0.042,0.094,0.009,0.186,0,0.04,0.847,0,0.026,0.118,0,0.123,0.076,0,0.014,0.012,0.011,0.013,0.036,0,1.19,0.219,0.382,1.572,0.601,0.918,1.791,0.582,1.05,0.64,0.36,1.98,0.12,0.88,0.49,11-Apr-2023 18:35:00,738987.774305556,11.6014,32.49855,24.7193,221.626,904.98,32.6525155188811,0,0.0481099656357388,0.0492554410080183,0.213058419243986,0.175257731958763,0.0458190148911798,0.135166093928981
